1030303	Q0	8828432	1	7.765	RUN-01
1030303	Q0	8831897	2	7.765	RUN-01
1030303	Q0	2563261	3	7.765	RUN-01
1030303	Q0	2563267	4	7.765	RUN-01
1030303	Q0	794624	5	7.765	RUN-01
1030303	Q0	1358683	6	7.765	RUN-01
1030303	Q0	1376556	7	7.765	RUN-01
1030303	Q0	2615250	8	7.765	RUN-01
1030303	Q0	7970461	9	8.288	RUN-01
1030303	Q0	2620119	10	8.288	RUN-01
1030303	Q0	3340457	11	8.288	RUN-01
1030303	Q0	3327029	12	8.288	RUN-01
1030303	Q0	4179453	13	8.288	RUN-01
1030303	Q0	4658938	14	8.288	RUN-01
1030303	Q0	7168323	15	8.288	RUN-01
1030303	Q0	7168318	16	8.288	RUN-01
1030303	Q0	4966548	17	8.288	RUN-01
1030303	Q0	6939423	18	8.288	RUN-01
1030303	Q0	5840551	19	8.288	RUN-01
1030303	Q0	5256170	20	8.288	RUN-01
1030303	Q0	5824363	21	8.288	RUN-01
1030303	Q0	5681381	22	8.288	RUN-01
1030303	Q0	6054027	23	8.288	RUN-01
1030303	Q0	3290826	24	8.288	RUN-01
1030303	Q0	3302249	25	8.288	RUN-01
1030303	Q0	6989780	26	8.288	RUN-01
1030303	Q0	6939430	27	8.288	RUN-01
1030303	Q0	6939431	28	8.288	RUN-01
1030303	Q0	7168317	29	8.288	RUN-01
1030303	Q0	3302254	30	8.288	RUN-01
1030303	Q0	7168325	31	8.288	RUN-01
1030303	Q0	7284048	32	8.288	RUN-01
1030303	Q0	3302257	33	8.288	RUN-01
1030303	Q0	3302258	34	8.288	RUN-01
1030303	Q0	176183	35	8.288	RUN-01
1030303	Q0	7409521	36	8.288	RUN-01
1030303	Q0	3738183	37	8.288	RUN-01
1030303	Q0	1761460	38	8.288	RUN-01
1030303	Q0	1815707	39	8.288	RUN-01
1030303	Q0	8230659	40	8.288	RUN-01
1030303	Q0	2444312	41	8.288	RUN-01
1030303	Q0	2488127	42	8.288	RUN-01
1030303	Q0	2563266	43	8.288	RUN-01
1030303	Q0	2563269	44	8.288	RUN-01
1030303	Q0	2699097	45	8.515	RUN-01
1030303	Q0	6939422	46	8.515	RUN-01
1030303	Q0	7284047	47	8.515	RUN-01
1030303	Q0	6764572	48	8.515	RUN-01
1030303	Q0	6939428	49	8.515	RUN-01
1030303	Q0	8441139	50	8.515	RUN-01
1030303	Q0	1905988	51	8.515	RUN-01
1030303	Q0	6939426	52	8.651	RUN-01
1030303	Q0	1451846	53	8.651	RUN-01
1030303	Q0	2001450	54	8.832	RUN-01
1030303	Q0	4567726	55	8.832	RUN-01
1030303	Q0	2782702	56	8.832	RUN-01
1030303	Q0	4882562	57	8.832	RUN-01
1030303	Q0	1292819	58	8.832	RUN-01
1030303	Q0	4130105	59	8.832	RUN-01
1030303	Q0	7616223	60	8.832	RUN-01
1030303	Q0	1292821	61	8.832	RUN-01
1030303	Q0	5120735	62	8.832	RUN-01
1030303	Q0	7616221	63	8.832	RUN-01
1030303	Q0	8726433	64	8.832	RUN-01
1030303	Q0	7875818	65	8.832	RUN-01
1030303	Q0	3185530	66	8.832	RUN-01
1030303	Q0	6696177	67	8.832	RUN-01
1030303	Q0	7259969	68	8.832	RUN-01
1030303	Q0	4358001	69	8.832	RUN-01
1030303	Q0	4760232	70	8.832	RUN-01
1030303	Q0	3784253	71	8.832	RUN-01
1030303	Q0	2597060	72	8.832	RUN-01
1030303	Q0	5156631	73	8.832	RUN-01
1030303	Q0	1292823	74	8.832	RUN-01
1030303	Q0	2597061	75	8.832	RUN-01
1030303	Q0	1305519	76	8.832	RUN-01
1030303	Q0	1292822	77	8.832	RUN-01
1030303	Q0	7508059	78	8.832	RUN-01
1030303	Q0	8726432	79	8.832	RUN-01
1030303	Q0	2597066	80	8.832	RUN-01
1030303	Q0	8777713	81	8.832	RUN-01
1030303	Q0	8126314	82	8.832	RUN-01
1030303	Q0	5285789	83	9.427	RUN-01
1030303	Q0	309441	84	9.427	RUN-01
1030303	Q0	6271629	85	9.427	RUN-01
1030303	Q0	4358004	86	9.427	RUN-01
1030303	Q0	1492373	87	9.427	RUN-01
1030303	Q0	7508058	88	9.427	RUN-01
1030303	Q0	1305528	89	9.685	RUN-01
1030303	Q0	336399	90	9.841	RUN-01
1030303	Q0	6222298	91	9.948	RUN-01
1030303	Q0	1305520	92	10.029	RUN-01
1030303	Q0	1305521	93	10.029	RUN-01
1030303	Q0	8726434	94	16.597	RUN-01
1030303	Q0	8726430	95	16.597	RUN-01
1030303	Q0	8726437	96	16.597	RUN-01
1030303	Q0	7156982	97	16.597	RUN-01
1030303	Q0	8726435	98	17.192	RUN-01
1030303	Q0	8726429	99	17.192	RUN-01
1030303	Q0	8726436	100	18.493	RUN-01
1037496	Q0	5918183	1	6.206	RUN-01
1037496	Q0	7717574	2	6.206	RUN-01
1037496	Q0	7096746	3	6.206	RUN-01
1037496	Q0	5033386	4	6.206	RUN-01
1037496	Q0	6291549	5	6.206	RUN-01
1037496	Q0	8828655	6	6.206	RUN-01
1037496	Q0	1297032	7	6.257	RUN-01
1037496	Q0	5033381	8	6.257	RUN-01
1037496	Q0	5918178	9	6.257	RUN-01
1037496	Q0	6300865	10	6.257	RUN-01
1037496	Q0	8828654	11	6.257	RUN-01
1037496	Q0	553180	12	6.257	RUN-01
1037496	Q0	2871534	13	6.257	RUN-01
1037496	Q0	2871531	14	6.257	RUN-01
1037496	Q0	3277785	15	6.257	RUN-01
1037496	Q0	8222177	16	6.257	RUN-01
1037496	Q0	3277789	17	6.297	RUN-01
1037496	Q0	1297033	18	6.329	RUN-01
1037496	Q0	2871527	19	6.329	RUN-01
1037496	Q0	985984	20	6.329	RUN-01
1037496	Q0	985986	21	6.329	RUN-01
1037496	Q0	8830816	22	6.357	RUN-01
1037496	Q0	4187305	23	8.464	RUN-01
1037496	Q0	57410	24	8.464	RUN-01
1037496	Q0	4187309	25	8.464	RUN-01
1037496	Q0	2578229	26	8.464	RUN-01
1037496	Q0	7766584	27	8.464	RUN-01
1037496	Q0	327747	28	8.464	RUN-01
1037496	Q0	1122840	29	8.464	RUN-01
1037496	Q0	4436446	30	8.464	RUN-01
1037496	Q0	1278123	31	8.464	RUN-01
1037496	Q0	4760907	32	8.464	RUN-01
1037496	Q0	3852733	33	8.464	RUN-01
1037496	Q0	5371235	34	8.464	RUN-01
1037496	Q0	4174374	35	8.464	RUN-01
1037496	Q0	4760908	36	8.464	RUN-01
1037496	Q0	5491912	37	8.464	RUN-01
1037496	Q0	2222120	38	8.464	RUN-01
1037496	Q0	4436444	39	8.464	RUN-01
1037496	Q0	8159564	40	8.464	RUN-01
1037496	Q0	55963	41	8.464	RUN-01
1037496	Q0	4187307	42	8.464	RUN-01
1037496	Q0	458638	43	8.464	RUN-01
1037496	Q0	2556452	44	8.464	RUN-01
1037496	Q0	3227937	45	8.464	RUN-01
1037496	Q0	2578228	46	8.464	RUN-01
1037496	Q0	3325595	47	8.464	RUN-01
1037496	Q0	3325593	48	8.464	RUN-01
1037496	Q0	3356595	49	8.464	RUN-01
1037496	Q0	6866284	50	8.464	RUN-01
1037496	Q0	2867889	51	8.464	RUN-01
1037496	Q0	2725834	52	8.464	RUN-01
1037496	Q0	2871532	53	8.464	RUN-01
1037496	Q0	2871530	54	8.464	RUN-01
1037496	Q0	2902707	55	8.464	RUN-01
1037496	Q0	7287404	56	8.464	RUN-01
1037496	Q0	4760910	57	8.464	RUN-01
1037496	Q0	4760909	58	8.464	RUN-01
1037496	Q0	2725828	59	8.464	RUN-01
1037496	Q0	2725829	60	8.464	RUN-01
1037496	Q0	4905509	61	8.464	RUN-01
1037496	Q0	3725939	62	8.464	RUN-01
1037496	Q0	4912162	63	8.464	RUN-01
1037496	Q0	3292447	64	8.464	RUN-01
1037496	Q0	3356592	65	8.464	RUN-01
1037496	Q0	8413924	66	8.464	RUN-01
1037496	Q0	8674828	67	8.464	RUN-01
1037496	Q0	3725938	68	8.464	RUN-01
1037496	Q0	4993566	69	8.464	RUN-01
1037496	Q0	2672141	70	8.464	RUN-01
1037496	Q0	3725933	71	8.464	RUN-01
1037496	Q0	4187303	72	9.034	RUN-01
1037496	Q0	4760915	73	9.034	RUN-01
1037496	Q0	3725940	74	9.034	RUN-01
1037496	Q0	4187304	75	9.034	RUN-01
1037496	Q0	3725935	76	9.034	RUN-01
1037496	Q0	8196479	77	9.034	RUN-01
1037496	Q0	4912167	78	9.034	RUN-01
1037496	Q0	3725932	79	9.034	RUN-01
1037496	Q0	4912166	80	9.034	RUN-01
1037496	Q0	3275556	81	9.034	RUN-01
1037496	Q0	4760906	82	9.034	RUN-01
1037496	Q0	3725934	83	9.034	RUN-01
1037496	Q0	4912163	84	9.034	RUN-01
1037496	Q0	3725931	85	9.034	RUN-01
1037496	Q0	4174380	86	9.034	RUN-01
1037496	Q0	4912160	87	9.034	RUN-01
1037496	Q0	7766583	88	9.281	RUN-01
1037496	Q0	3725936	89	9.281	RUN-01
1037496	Q0	4174378	90	9.281	RUN-01
1037496	Q0	2725825	91	9.281	RUN-01
1037496	Q0	4174376	92	9.43	RUN-01
1037496	Q0	4760914	93	13.974	RUN-01
1037496	Q0	4905511	94	13.974	RUN-01
1037496	Q0	3725937	95	13.974	RUN-01
1037496	Q0	4174377	96	13.974	RUN-01
1037496	Q0	7766585	97	14.544	RUN-01
1037496	Q0	7766587	98	14.544	RUN-01
1037496	Q0	5927420	99	14.544	RUN-01
1037496	Q0	4760912	100	14.544	RUN-01
1043135	Q0	8632899	1	14.454	RUN-01
1043135	Q0	1764842	2	14.454	RUN-01
1043135	Q0	4881717	3	14.454	RUN-01
1043135	Q0	2514454	4	14.454	RUN-01
1043135	Q0	3209006	5	14.454	RUN-01
1043135	Q0	1869302	6	14.454	RUN-01
1043135	Q0	4355525	7	14.454	RUN-01
1043135	Q0	2514950	8	14.454	RUN-01
1043135	Q0	8829349	9	14.454	RUN-01
1043135	Q0	8719293	10	14.454	RUN-01
1043135	Q0	650639	11	14.454	RUN-01
1043135	Q0	3384612	12	14.454	RUN-01
1043135	Q0	3384611	13	14.454	RUN-01
1043135	Q0	3503272	14	14.454	RUN-01
1043135	Q0	4027654	15	14.454	RUN-01
1043135	Q0	4541689	16	14.454	RUN-01
1043135	Q0	577274	17	14.719	RUN-01
1043135	Q0	3374872	18	14.719	RUN-01
1043135	Q0	2224662	19	14.719	RUN-01
1043135	Q0	7799676	20	14.768	RUN-01
1043135	Q0	1845640	21	14.768	RUN-01
1043135	Q0	7799671	22	14.768	RUN-01
1043135	Q0	3378234	23	14.768	RUN-01
1043135	Q0	7279504	24	14.768	RUN-01
1043135	Q0	5751061	25	14.768	RUN-01
1043135	Q0	2822998	26	14.768	RUN-01
